search_term,source_website,JobId,Company,Title,Description,job_type,experience,domain,salary,PostedDate,ApplyUrl,City,State,Country
Artificial Intelligence,BuiltIn,2943950,ZoomInfo,Senior Software Engineer- Account AI,"As a Senior Software Engineer on the Account AI team at ZoomInfo, you will work on high impact AI-powered solutions for sales and marketing users, building scalable systems, and leveraging AI and NLP technologies.",Remote,7+ Years of Experience,Sales • Software,148K-204K Annually,2024-07-18,https://builtin.com/job/senior-software-engineer-account-ai/2943950,San Francisco, CA,US
Artificial Intelligence,BuiltIn,2943575,Optimal Dynamics,OR/AI Engineer,"Optimal Dynamics is seeking an OR/AI Engineer with experience in object-oriented programming (Java preferred) and optimization/operations research. The role involves developing cutting-edge optimization and AI tools for the logistics industry, collaborating with a multidisciplinary team, and championing Java within the organization.",InPerson,3-5 Years of Experience,Artificial Intelligence • Information Technology • Logistics • Machine Learning • Software,N/A,2024-07-18,https://builtin.com/job/orai-engineer/2943575,New York, NY,US
Artificial Intelligence,BuiltIn,2942283,Volley,"Engineering Manager, AI","Lead a team of full-stack engineers in creating voice-AI-driven games using AI technology to deliver best-in-class gaming experiences. Partner with teams to ensure data, monitoring, and testing tools are in place for safe and fun user experiences. Utilize data sets to train machine learning models and pioneer voice-activated entertainment across platforms.",InPerson,5-7 Years of Experience,Gaming,167K-229K Annually,2024-07-18,https://builtin.com/job/engineering-manager-ai/2942283,San Francisco, CA,US
Artificial Intelligence,BuiltIn,2941904,Esri,Sr. Software Development Engineer - C++/AI,"Develop highly-performant analytical software using C++ to assess and improve data quality with a focus on proximity and location. Design and develop full-stack GIS applications, collaborate with cross-functional teams, and support AI capabilities in the ArcGIS platform.",InPerson,5-7 Years of Experience,Other • Software • Analytics,114K-187K Annually,2024-07-18,https://builtin.com/job/sr-software-development-engineer-cai/2941904,Redlands, CA,US
Artificial Intelligence,BuiltIn,2940660,Google,"Principal Engineer, AI Data","As the Principal Engineer, drive the technical aspects of AI Data Strategy, architect data-driven solutions, collaborate with diverse teams, and shape the future of AI at Google.",InPerson,7+ Years of Experience,AdTech • Software • Quantum Computing • Metaverse,278K-399K Annually,2024-07-18,https://builtin.com/job/principal-engineer-ai-data/2940660,Sunnyvale, CA,US
Artificial Intelligence,BuiltIn,2940652,Google,"Senior Software Engineer, Google Cloud AI","Develop next-generation technologies, manage project priorities, deadlines, and deliverables, and work on critical projects for Google Cloud AI.",InPerson,5-7 Years of Experience,AdTech • Software • Quantum Computing • Metaverse,161K-239K Annually,2024-07-18,https://builtin.com/job/senior-software-engineer-google-cloud-ai/2940652,Sunnyvale, CA,US
Artificial Intelligence,BuiltIn,2940293,EXL,Lead AI/ML Engineer,"Looking for a Lead AI/ML Engineer with experience in analytics domains, ML operationalization, SQL, Python, AI applications, real-time technology, REST API, microservices, containerized environments, and data platforms like Snowflake and BigQuery.",InPerson,5-7 Years of Experience,Database,90K-120K Annually,2024-07-18,https://builtin.com/job/lead-aiml-engineer/2940293,Dallas, TX,US
Artificial Intelligence,BuiltIn,2940049,General Dynamics Information Technology,CCaaS/Conversational AI Developer,"Develop cognitive use case solutions in AI tools such as IPSoft Amelia, Google CCAI, and NICE CXone/AWS Connect. Collaborate with agile team to implement and integrate cognitive agent capabilities. Provide guidance throughout software development lifecycle.",InPerson,1-3 Years of Experience,Aerospace • Information Technology • Professional Services • Security • Software,72K-92K Annually,2024-07-18,https://builtin.com/job/ccaasconversational-ai-developer/2940049,Bossier City, LA,US
Artificial Intelligence,BuiltIn,2939174,PMG,Principal Product Manager - Creative Insights,Principal Product Manager on the Creative Insights team at a digital company focusing on marketing technology. Responsible for leading innovative solutions using AI and data to empower marketers in making data-informed decisions. Collaborates with internal and external teams to drive product success and adoption.,InPerson,7+ Years of Experience,Agency • Digital Media • Marketing Tech • Social Media • Consulting,N/A,2024-07-18,https://builtin.com/job/principal-product-manager-creative-insights/2939174,Dallas, TX,US
Artificial Intelligence,BuiltIn,2938790,Captivation Software,Software Engineer 3 - AI/ML,"Captivation Software is seeking a senior level software engineer with 20 years of experience in AI/ML to support the mission of protecting the country. Responsibilities include daily tasks on the program. This position requires a Top Secret/SCI security clearance and a Bachelor's degree in Computer Science. Direct hires only. Competitive benefits package with an annual salary range of $130,000 - $270,000.",InPerson,3-5 Years of Experience,Software,130K-270K Annually,2024-07-18,https://builtin.com/job/software-engineer-3-aiml/2938790,Annapolis, MD,US
Artificial Intelligence,BuiltIn,2937966,Brex,"Software Engineer, Operational AI","Join Brex as a Software Engineer in the Operational AI team, responsible for AI projects like operational automation. Design, develop, and maintain infrastructure for ML models and AI at scale. Collaborate with data scientists and engineers to build cohesive AI systems. Cultivate an AI-driven culture within Brex.",InPerson,3-5 Years of Experience,Fintech,152K-190K Annually,2024-07-18,https://builtin.com/job/software-engineer-operational-ai/2937966,New York, NY,US
DevOps Engineer,BuiltIn,2951221,Clay,DevOps Engineer,"Lead the charge in building and optimizing infrastructure, ensuring seamless integration and delivery of services. Responsible for architecture, design, implementation, and management of robust, secure infrastructure solutions. Must have 4+ years of experience in a DevOps engineering role and expertise in containerization, CI/CD, and infrastructure automation.",InPerson,3-5 Years of Experience,Consumer Web • Productivity,N/A,2024-07-19,https://builtin.com/job/devops-engineer/2951221,New York, NY,US
DevOps Engineer,BuiltIn,2951143,Vertafore,DevOps Engineer I,"Support large-scale web applications in a cloud environment, develop automation practices, upgrade DevOps infrastructure, collaborate with software development teams, and assist in project analysis and design. Must have experience with AWS, Azure, Kubernetes, Windows, Linux, and scripting languages like Python, Powershell, and bash.",Hybrid,3-5 Years of Experience,Information Technology • Insurance • Software,60K-100K Annually,2024-07-19,https://builtin.com/job/devops-engineer-i/2951143,Denver, CO,US
DevOps Engineer,BuiltIn,2949965,Guidehouse,DevOps Engineer,"Working as a DevOps Engineer, supporting multiple applications, quality assurance, and operations teams. Responsibilities include supporting build, test, deployment, and monitoring tools, maintaining and modernizing legacy applications, and monitoring systems. Requirements include US Citizenship, 4 years of industry experience, 2 years as a DevOps engineer, experience with Java-based applications, GCP, Kubernetes, and more. Nice to have a Bachelor's Degree, experience with Git, automation tools, monitoring tools, and scripting languages.",InPerson,3-5 Years of Experience,Consulting,87K-131K Annually,2024-07-19,https://builtin.com/job/devops-engineer/2949965,McLean, VA,US
DevOps Engineer,BuiltIn,2938141,Interclypse,DevOps Engineer,"Seeking DevOps Engineers with experience in Linux and automation. Must be willing to work on various projects. Opportunity for career growth and mentorship. Benefits include health insurance, retirement plans, paid time off, and educational support.",InPerson,3-5 Years of Experience,Hardware • Information Technology • Software • Consulting,N/A,2024-07-18,https://builtin.com/job/devops-engineer/2938141,San Antonio, TX,US
DevOps Engineer,BuiltIn,2938174,Interclypse,DevOps Engineer,"Seeking DevOps Engineers with a willingness to grow their knowledge and further their career. Must have experience with Linux and desire to develop automation for various projects. Benefits include comprehensive time off, health insurance, retirement benefits, and educational support.",InPerson,3-5 Years of Experience,Hardware • Information Technology • Software • Consulting,N/A,2024-07-18,https://builtin.com/job/devops-engineer/2938174,Reston, VA,US
